oshpd_id,name,address,city,zipcode,county_code,county_name,status,status_date,license_type,license_category,link,full_address,npi,cahsah,latitude,longitude
406404059,"MAXIM HEALTHCARE SERVICES, INC. - SAN LUIS OBISPO",735 TANK FARM RD,SAN LUIS OBISPO,93401,40,SAN LUIS OBISPO,Open,2/21/12,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406404059,"735 TANK FARM RD, SAN LUIS OBISPO, 93401",,,35.248028,-120.641371
406494101,"MAXIM HEALTHCARE SERVICES, INC. - SANTA ROSA",1260 NORTH DUTTON AVE.,SANTA ROSA,95401,49,SONOMA,Open,7/13/07,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406494101,"1260 NORTH DUTTON AVE., SANTA ROSA, 95401",,,38.4491903,-122.7319372
406196646,"MAXIM HEALTHCARE SERVICES, INC. - SHERMAN OAKS",15335 MORRISON STREET,SHERMAN OAKS,91403,19,LOS ANGELES,Open,12/17/04,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196646,"15335 MORRISON STREET, SHERMAN OAKS, 91403",,,34.1613139,-118.4681735
406194554,"MAXIM HEALTHCARE SERVICES, INC. - WEST COVINA - PARENT",1900 W. GARVEY AVE.,WEST COVINA,91790,19,LOS ANGELES,Open,3/15/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406194554,"1900 W. GARVEY AVE., WEST COVINA, 91790",,,34.071137,-117.946422
406197767,"MAXIMUM CARE HOSPICE, INC.",5301 LAUREL CANYON BLVD,VALLEY VILLAGE,91607,19,LOS ANGELES,Open,10/5/12,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197767,"5301 LAUREL CANYON BLVD, VALLEY VILLAGE, 91607",,,34.1668252,-118.3969718
406197237,"MAXIMUM CARE PROVIDERS, INC.",55 E. HUNTINGTON DRIVE,ARCADIA,91006,19,LOS ANGELES,Open,5/21/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197237,"55 E. HUNTINGTON DRIVE, ARCADIA, 91006",,,34.14032,-118.0287983
406196712,"MBC HOME HEALTH SERVICES, INC.",2777 W BROADWAY,LOS ANGELES,90041,19,LOS ANGELES,Open,9/15/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196712,"2777 W BROADWAY, LOS ANGELES, 90041",,,34.1438019,-118.2254937
406196393,MC HOME HEALTH SERVICES INC.,18800 AMAR ROAD,WALNUT,91789,19,LOS ANGELES,Open,10/18/02,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196393,"18800 AMAR ROAD, WALNUT, 91789",,,34.0284941,-117.8907411
406196325,MED CARE PLUS HOME HEALTH,"490 S. ROSEMEAD BLVD., STE. 9",PASADENA,91107,19,LOS ANGELES,Open,7/10/02,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196325,"490 S. ROSEMEAD BLVD., STE. 9, PASADENA, 91107",,,34.1380745,-118.0729285
406196871,MED CARE PLUS HOSPICE,"490 S. ROSEMEAD BLVD., STE. 4",PASADENA,91107,19,LOS ANGELES,Open,11/25/06,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196871,"490 S. ROSEMEAD BLVD., STE. 4, PASADENA, 91107",,,34.1380745,-118.0729285
406197223,"MED CARE, INC.",12722 RIVERSIDE DR.,VALLEY VILLAGE,91607,19,LOS ANGELES,Open,4/3/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197223,"12722 RIVERSIDE DR., VALLEY VILLAGE, 91607",,,34.1573438,-118.4102998
406197712,"MED STAR HOSPICE CARE, INC.",1801 S MYRTLE AVE,MONROVIA,91016,19,LOS ANGELES,Open,6/29/12,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197712,"1801 S MYRTLE AVE, MONROVIA, 91016",,,34.1321799,-118.0008326
406196905,"MEDASSIST HOME HEALTH SERVICES, INC.",13107 VENTURA BLVD.,STUDIO CITY,91604,19,LOS ANGELES,Open,12/4/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196905,"13107 VENTURA BLVD., STUDIO CITY, 91604",,,34.1462291,-118.4184649
406196438,"MEDCARE HOME HEALTH SERVICES, INC.","14621 TITUS STREET, SUITE 203",PANORAMA CITY,91402,19,LOS ANGELES,Open,3/15/03,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196438,"14621 TITUS STREET, SUITE 203, PANORAMA CITY, 91402",,,34.2198665,-118.4515701
406197077,MEDIA HOME HEALTH,2702 MEDIA CENTER DRIVE,LOS ANGELES,90065,19,LOS ANGELES,Open,1/6/08,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197077,"2702 MEDIA CENTER DRIVE, LOS ANGELES, 90065",,,34.1062827,-118.2410677
406414002,MEDICAL CARE PROFESSIONALS,363 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,41,SAN MATEO,Open,8/31/87,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406414002,"363 EL CAMINO REAL, SOUTH SAN FRANCISCO, 94080",,,37.6448847,-122.4272088
406454010,MEDICAL HOME CARE PROFESSIONALS,2115 CHURN CREEK ROAD,REDDING,96002,45,SHASTA,Open,11/26/90,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406454010,"2115 CHURN CREEK ROAD, REDDING, 96002",,,40.576809,-122.352629
406434241,"MEDICS CHOICE HOME HEALTH, INC",1609A S. MAIN ST,MILPITAS,95035,43,SANTA CLARA,Open,12/18/13,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406434241,"1609A S. MAIN ST, MILPITAS, 95035",,,37.4068179,-121.9030431
406197765,MEDLINE HOSPICE CARE INC,11925 VOSE ST,NORTH HOLLYWOOD,91605,19,LOS ANGELES,Open,8/22/12,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197765,"11925 VOSE ST, NORTH HOLLYWOOD, 91605",,,34.1985738,-118.3932757
406304524,MEDPLUS HOSPICE SERVICES,1551 W 13TH ST,UPLAND,91786,36,SAN BERNARDINO,Open,11/17/12,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406304524,"1551 W 13TH ST, UPLAND, 91786",,,34.1107191,-117.6796401
406197692,"MEDPRO HOSPICE, INC.",11755 VICTORY BLVD.,NORTH HOLLYWOOD,91606,19,LOS ANGELES,Open,4/2/12,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197692,"11755 VICTORY BLVD., NORTH HOLLYWOOD, 91606",,,34.186964,-118.389664
406196321,"MEDQUEST HEALTH SERVICES, INC.",16025 ARROW HIGHWAY,IRWINDALE,91706,19,LOS ANGELES,Open,10/6/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196321,"16025 ARROW HIGHWAY, IRWINDALE, 91706",,,34.1070565,-117.9328676
406197523,MELODI HOME HEALTH CARE AGENCY,3959 FOOTHILL BLVD.,GLENDALE,91214,19,LOS ANGELES,Open,2/16/11,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197523,"3959 FOOTHILL BLVD., GLENDALE, 91214",,,34.2404134,-118.2656939
406494068,MEMORIAL HOSPICE - BRANCH,439 COLLEGE AVE.,SANTA ROSA,95401,49,SONOMA,Open,10/6/97,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406494068,"439 COLLEGE AVE., SANTA ROSA, 95401",,,38.445988,-122.719035
406196707,MEMORIAL MED CTR OF LONG BEACH HH AG-SIGNAL HILL-PARENT,695 E. 27TH STREET,SIGNAL HILL,90755,19,LOS ANGELES,Suspense,3/5/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196707,"695 E. 27TH STREET, SIGNAL HILL, 90755",,,33.8063695,-118.1838769
406301237,"MEMORIALCARE HOME HEALTH, LLC",23521 PASEO DE VALENCIA,LAGUNA HILLS,92653,30,ORANGE,Open,11/1/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406301237,"23521 PASEO DE VALENCIA, LAGUNA HILLS, 92653",,,33.610981,-117.711769
406234031,MENDOCINO COAST HOME HEALTH,700 RIVER DR.,FORT BRAGG,95437,23,MENDOCINO,Open,3/1/07,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406234031,"700 RIVER DR., FORT BRAGG, 95437",,,39.4325938,-123.8014981
406197935,"MERCURY HOME HEALTH SERVICES, INC.",225 E. BROADWAY,GLENDALE,91205,19,LOS ANGELES,Open,8/11/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197935,"225 E. BROADWAY, GLENDALE, 91205",,,34.146497,-118.2528424
406154151,MERCY - MEMORIAL HOME HEALTH,1600 D STREET,BAKERSFIELD,93301,15,KERN,Open,2/25/08,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406154151,"1600 D STREET, BAKERSFIELD, 93301",,,35.3726392,-119.0256048
406452321,MERCY HOME CARE,1544 MARKET STREET,REDDING,96001,45,SHASTA,Open,4/4/84,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406452321,"1544 MARKET STREET, REDDING, 96001",,,40.583571,-122.390921
406244039,MERCY HOME CARE,2740 M STREET,MERCED,95340,24,MERCED,Open,11/2/04,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406244039,"2740 M STREET, MERCED, 95340",,,37.3121296,-120.4779993
406342246,MERCY HOME HEALTH - SACRAMENTO,9912 BUSINESS PARK DRIVE,SACRAMENTO,95827,34,SACRAMENTO,Open,12/31/11,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406342246,"9912 BUSINESS PARK DRIVE, SACRAMENTO, 95827",,,38.573461,-121.327645
406344139,MERCY HOSPICE,9912 BUSINESS PARK DR,SACRAMENTO,95827,34,SACRAMENTO,Open,1/1/12,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406344139,"9912 BUSINESS PARK DR, SACRAMENTO, 95827",,,38.573461,-121.327645
406564188,MERCY HOSPICE,1600 D STREET,BAKERSFIELD,93301,15,KERN,Open,12/18/08,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406564188,"1600 D STREET, BAKERSFIELD, 93301",,,35.3726392,-119.0256048
406454048,MERCY HOSPICE - PARENT,1544 MARKET ST.,REDDING,96001,45,SHASTA,Open,3/24/04,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406454048,"1544 MARKET ST., REDDING, 96001",,,40.583571,-122.390921
406474011,MERCY HOSPICE MT. SHASTA,914 PINE STREET,MT. SHASTA,96067,47,SISKIYOU,Open,8/4/99,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406474011,"914 PINE STREET, MT. SHASTA, 96067",,,41.3186614,-122.3211994
406197178,"MERCY HOSPICE, LLC",211 WEST ALAMEDA AVE,BURBANK,91502,19,LOS ANGELES,Open,10/27/08,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197178,"211 WEST ALAMEDA AVE, BURBANK, 91502",,,34.1688757,-118.3063274
406014271,MERIDIAN HOME HEALTH,3900 NEWPARK MALL,NEWARK,94560,1,ALAMEDA,Open,8/1/12,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406014271,"3900 NEWPARK MALL, NEWARK, 94560",,,37.5250595,-122.0047067
406364320,"METRO CARE HOME HEALTH SERVICES, INC.",9620 CENTER AVE,RANCHO CUCAMONGA,91730,36,SAN BERNARDINO,Open,4/14/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406364320,"9620 CENTER AVE, RANCHO CUCAMONGA, 91730",,,34.0787982,-117.5796257
406194802,"METRO HOME CARE, INC.",7018 OWENSMOUTH AVE.,CANOGA PARK,91303,19,LOS ANGELES,Open,4/3/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406194802,"7018 OWENSMOUTH AVE., CANOGA PARK, 91303",,,34.1979494,-118.6012783
406197225,"METROPOLITAN HEALTHCARE, INC.",1680 VINE ST,LOS ANGELES,90028,19,LOS ANGELES,Open,5/15/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197225,"1680 VINE ST, LOS ANGELES, 90028",,,34.101281,-118.326315
406196658,METROPOLITAN HOME HEALTH,1145 WEST 6TH STREET,LOS ANGELES,90017,19,LOS ANGELES,Open,1/5/05,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196658,"1145 WEST 6TH STREET, LOS ANGELES, 90017",,,34.054872,-118.263236
406197380,"MGA HOSPICE, INC",1101 E BROADWAY,GLENDALE,91205,19,LOS ANGELES,Open,2/5/10,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197380,"1101 E BROADWAY, GLENDALE, 91205",,,34.1464273,-118.2416327
406374294,MGV HEALTH SYSTEMS INC.,8765 AERO DR,SAN DIEGO,92123,37,SAN DIEGO,Open,11/27/13,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406374294,"8765 AERO DR, SAN DIEGO, 92123",,,32.80857,-117.1398733
406196963,MHIRAMARC MANAGEMENT LLC,8050 FLORENCE AVENUE,DOWNEY,90240,19,LOS ANGELES,Open,1/8/10,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196963,"8050 FLORENCE AVENUE, DOWNEY, 90240",,,33.9527811,-118.1285092
406197274,MHIRAMARC MANAGEMENT LLC HOME HEALTH SERVICES,8209 FOOTHILL BLVD,SUNLAND,91040,19,LOS ANGELES,Open,4/9/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197274,"8209 FOOTHILL BLVD, SUNLAND, 91040",,,34.2599887,-118.3117184
406197879,"MI HOSPICE AND PALLIATIVE CARE, INC.",6513 HOLLYWOOD BLVD.,LOS ANGELES,90028,19,LOS ANGELES,Open,2/11/14,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197879,"6513 HOLLYWOOD BLVD., LOS ANGELES, 90028",,,34.101867,-118.331498
406197525,"MID VALLEY HOME HEALTH CARE, INC.",7220 WOODMAN AVENUE,VAN NUYS,91405,19,LOS ANGELES,Open,5/9/11,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197525,"7220 WOODMAN AVENUE, VAN NUYS, 91405",,,34.2018861,-118.4308972
406197526,"MID VALLEY HOSPICE, INC.",4312 WOODMAN AVE,SHERMAN OAKS,91423,19,LOS ANGELES,Open,1/23/12,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197526,"4312 WOODMAN AVE, SHERMAN OAKS, 91423",,,34.148664,-118.4308272
406364426,"MILESCARE HOME HEALTH SERVICES, INC.",569 N MOUNTAIN AVE,UPLAND,91786,36,SAN BERNARDINO,Open,8/26/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406364426,"569 N MOUNTAIN AVE, UPLAND, 91786",,,34.1006312,-117.6705946
406196726,MILESTONE HOSPICE-TORRANCE-PARENT,1500 CRENSHAW BLVD.,TORRANCE,90501,19,LOS ANGELES,Open,7/1/03,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196726,"1500 CRENSHAW BLVD., TORRANCE, 90501",,,33.8335496,-118.3286076
406197454,"MILLENIUM HOME HEALTH CARE, INC.",13758 VICTORY BLVD,VAN NUYS,91401,19,LOS ANGELES,Open,8/6/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197454,"13758 VICTORY BLVD, VAN NUYS, 91401",,,34.1865051,-118.4332892
406196183,MILLENNIA HOME HEALTH CARE,3731 WILSHIRE BLVD.,LOS ANGELES,90010,19,LOS ANGELES,Open,11/13/00,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196183,"3731 WILSHIRE BLVD., LOS ANGELES, 90010",,,34.0621289,-118.3075935
406196930,MILLER CHILDREN'S HOSPITAL HOME HEALTH,695 E 27TH ST,SIGNAL HILL,90755,19,LOS ANGELES,Open,12/6/06,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196930,"695 E 27TH ST, SIGNAL HILL, 90755",,,33.8063695,-118.1838769
406194713,"MIRACLE HOME HEALTH AGENCY, INC.","10945 SOUTH ST., STE. 202A",CERRITOS,90703,19,LOS ANGELES,Open,4/11/95,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406194713,"10945 SOUTH ST., STE. 202A, CERRITOS, 90703",,,33.8586758,-118.1006529
406197114,"MIRACLE HOME HEALTH CARE, INC",6399 WILSHIRE BLVD,LOS ANGELES,90048,19,LOS ANGELES,Open,4/17/08,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197114,"6399 WILSHIRE BLVD, LOS ANGELES, 90048",,,34.0640343,-118.3680832
406197340,"MIRACLE LIFE HOME HEALTH, INC.",2829 N GLENOAKS BLVD,BURBANK,91504,19,LOS ANGELES,Open,4/6/12,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197340,"2829 N GLENOAKS BLVD, BURBANK, 91504",,,34.2031801,-118.3352489
406197895,"MIRACLE MILE HOSPICE CARE, INC.",6399 WILSHIRE BLVD.,LOS ANGELES,90048,19,LOS ANGELES,Open,2/14/14,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197895,"6399 WILSHIRE BLVD., LOS ANGELES, 90048",,,34.0640343,-118.3680832
406196982,"MIRAFAITH HOSPICE, INC.",8324 FOOTHILL BLVD.,SUNLAND,91040,19,LOS ANGELES,Open,5/26/10,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196982,"8324 FOOTHILL BLVD., SUNLAND, 91040",,,34.2595407,-118.3144777
406196348,"MISSION HEALTH CARE PROVIDERS, INC.",18631 SHERMAN WAY,RESEDA,91335,19,LOS ANGELES,Open,12/13/13,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196348,"18631 SHERMAN WAY, RESEDA, 91335",,,34.2014828,-118.539923
406334674,MISSION HOME HEALTH OF MURRIETA - BRANCH,25186 HANCOCK AVE.,MURRIETA,92562,33,RIVERSIDE,Open,4/5/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406334674,"25186 HANCOCK AVE., MURRIETA, 92562",,,33.5641308,-117.1817532
406334675,MISSION HOME HEALTH OF RANCHO MIRAGE - BRANCH,71780 SAN JACINTO DR.,RANCHO MIRAGE,92270,33,RIVERSIDE,Open,4/5/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406334675,"71780 SAN JACINTO DR., RANCHO MIRAGE, 92270",,,33.743578,-116.411902
406374354,"MISSION HOME HEALTH OF SAN DIEGO, INC.",2375 NORTHSIDE DR,SAN DIEGO,92108,37,SAN DIEGO,Open,1/29/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406374354,"2375 NORTHSIDE DR, SAN DIEGO, 92108",,,32.7839537,-117.1271198
406374504,MISSION HOME HEALTH OF SAN MARCOS - BRANCH,334 VIA VERA CRUZ,SAN MARCOS,92078,37,SAN DIEGO,Open,7/2/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406374504,"334 VIA VERA CRUZ, SAN MARCOS, 92078",,,33.1368407,-117.1895415
406196597,"MISSION HOME HEALTH SERVICES, INC.",3250 WILSHIRE BLVD.,LOS ANGELES,90010,19,LOS ANGELES,Open,7/1/04,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196597,"3250 WILSHIRE BLVD., LOS ANGELES, 90010",,,34.0613935,-118.2931958
406194871,MISSION HOSPICE,625 FAIR OAKS AVENUE,SOUTH PASADENA,91030,19,LOS ANGELES,Open,1/5/96,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406194871,"625 FAIR OAKS AVENUE, SOUTH PASADENA, 91030",,,34.1178618,-118.1506715
406414116,MISSION HOSPICE AND HOME CARE,1670 S AMPHLETT BLVD.,SAN MATEO,94402,41,SAN MATEO,Open,11/16/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406414116,"1670 S AMPHLETT BLVD., SAN MATEO, 94402",,,37.5583797,-122.3015406
406414096,MISSION HOSPICE OF SAN MATEO COUNTY,1670 S. AMPHLETT BLVD.,SAN MATEO,94402,41,SAN MATEO,Open,11/11/12,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406414096,"1670 S. AMPHLETT BLVD., SAN MATEO, 94402",,,37.5583797,-122.3015406
406196974,MISSION HOSPICE OF SOUTH BAY,5170 SEPULVEDA BLVD.,SHERMAN OAKS,91403,19,LOS ANGELES,Open,4/14/11,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196974,"5170 SEPULVEDA BLVD., SHERMAN OAKS, 91403",,,34.1646203,-118.4657591
406374464,"MISSION HOSPICE SERVICES OF SAN DIEGO, INC.","2365 NORTHSIDE DR., STE. 100",SAN DIEGO,92108,37,SAN DIEGO,Open,10/16/13,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406374464,"2365 NORTHSIDE DR., STE. 100, SAN DIEGO, 92108",,,32.7837053,-117.1252611
406197729,"MISSION OF MERCY HOSPICE, INC.",4160 VERDUGO RD,LOS ANGELES,90065,19,LOS ANGELES,Open,10/4/12,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197729,"4160 VERDUGO RD, LOS ANGELES, 90065",,,34.126803,-118.231723
406194724,"MLH HEALTH CARE, INC.",127 N MADISON AVE,PASADENA,91101,19,LOS ANGELES,Open,8/30/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406194724,"127 N MADISON AVE, PASADENA, 91101",,,34.1483704,-118.1386025
406194727,MOBILE NURSING CARE EXTENDED CARE AGENCY,3435 WILSHIRE BLVD.,LOS ANGELES,90010,19,LOS ANGELES,Open,6/12/95,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406194727,"3435 WILSHIRE BLVD., LOS ANGELES, 90010",,,34.0622343,-118.2985775
406196824,"MOBILITY HOME HEALTH SERVICES, INC.",8619 RESEDA BLVD.,NORTHRIDGE,91324,19,LOS ANGELES,Open,10/25/06,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196824,"8619 RESEDA BLVD., NORTHRIDGE, 91324",,,34.22704,-118.5364485
406374442,"MODERN HOME HEALTH CARE, INC.",3130 BONITA RD,CHULA VISTA,91910,37,SAN DIEGO,Open,11/16/13,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406374442,"3130 BONITA RD, CHULA VISTA, 91910",,,32.6474126,-117.0565351
406196582,"MOKA CARE HOME HEALTH, INC.",407 S. LA BREA AVE.,INGLEWOOD,90301,19,LOS ANGELES,Open,11/1/13,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196582,"407 S. LA BREA AVE., INGLEWOOD, 90301",,,33.9591172,-118.3535528
406304452,MONARCH HOME HEALTH SERVICES,2112 N MAIN ST,SANTA ANA,92706,30,ORANGE,Open,1/11/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406304452,"2112 N MAIN ST, SANTA ANA, 92706",,,33.7647315,-117.867888
406196331,"MONINA HOME HEALTH, INC.","3605 LONG BEACH BLVD., STE.321",LONG BEACH,90807,19,LOS ANGELES,Open,7/11/02,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196331,"3605 LONG BEACH BLVD., STE.321, LONG BEACH, 90807",,,33.824688,-118.1898661
406197262,"MONTEBELLO HOME HEALTH CARE, INC.",1020A W BEVERLY BLVD,MONTEBELLO,90640,19,LOS ANGELES,Open,4/9/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197262,"1020A W BEVERLY BLVD, MONTEBELLO, 90640",,,34.0181542,-118.1088536
406196595,"MONTROSE HOME HEALTHCARE, INC.",230 N MARYLAND AVE,GLENDALE,91206,19,LOS ANGELES,Open,10/13/04,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196595,"230 N MARYLAND AVE, GLENDALE, 91206",,,34.1494089,-118.2535357
406304554,"MORECARE PALLIATIVE AND HOSPICE, INC",11770 WARNER AVE,FOUNTAIN VALLEY,92708,30,ORANGE,Open,9/4/14,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406304554,"11770 WARNER AVE, FOUNTAIN VALLEY, 92708",,,33.7154988,-117.9241373
406334673,"MORNING STAR PALLIATIVE & HOSPICE, INC.",11651 STERLING AVE.,RIVERSIDE,92503,33,RIVERSIDE,Open,9/6/13,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406334673,"11651 STERLING AVE., RIVERSIDE, 92503",,,33.8958594,-117.4856998
406197417,"MOTHER OF LOVE HOME HEALTH PROVIDERS, INC.",14626 CARMENITA RD,NORWALK,90650,19,LOS ANGELES,Open,6/6/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197417,"14626 CARMENITA RD, NORWALK, 90650",,,33.8986195,-118.0465897
406197079,"MOTHER THERESA'S HOME HEALTH SERVICES, INC",847 N. HOLLYWOOD WAY,BURBANK,91505,19,LOS ANGELES,Open,3/21/08,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197079,"847 N. HOLLYWOOD WAY, BURBANK, 91505",,,34.165742,-118.346317
406364214,MOUNTAIN NURSING CARE SERVICE,23493 CRESTFOREST DRIVE,CRESTLINE,92325,36,SAN BERNARDINO,Open,10/18/96,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406364214,"23493 CRESTFOREST DRIVE, CRESTLINE, 92325",,,34.237283,-117.290825
